mod,sub,nrom,departamento,categorias,co2abs,co2,ch4,n2o,hfc-23,hfc-32,hfc-125,hfc-134a,hfc-143a,hfc-152a,hfc-227ea,hfc-236fa,hfc-245fa,hfc-365mfc,hfc-43-10mee,pfc-14,pfc-116,sf6,co2abseq,co2eq,ch4eq,n2oeq,hfc-23eq,hfc-32eq,hfc-125eq,hfc-134aeq,hfc-143aeq,hfc-152aeq,hfc-227eaeq,hfc-236faeq,hfc-245faeq,hfc-365mfceq,hfc-43-10meeeq,pfc-14eq,pfc-116eq,sf6eq,abosorciones_totales,emisiones_totales,emisiones_netas,sector_principal
2.0,c,,SANTANDER,2G1c Eliminación de equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,SANTANDER,2G2 - SF6 y PFCs de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,a,,SANTANDER,2G2a - Aplicaciones militares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,b,,SANTANDER,2G2b - Aceleradores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,c,,SANTANDER,2G2c - Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,SANTANDER,2G3 - N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,a,,SANTANDER,2G3a - Aplicaciones médicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,b,,SANTANDER,2G3b - Propulsor para productos presurizados y aerosoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,c,,SANTANDER,2G3c - Otros (especificar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,SANTANDER,2G4 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,SANTANDER,2H - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,SANTANDER,2H1 - Industria de pulpa y el papel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,SANTANDER,2H2 -  Industria de la alimentación y bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,SANTANDER,2H3 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
3.0,,,SANTANDER,"3 - Agricultura, Silvicultura, y Otros Usos de la Tierra","-1,016.052973","2,002.864344",96.56583137,2.194133628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"-1,016.052973","2,002.864344","2,703.843278",581.4454113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"-1,016.052973","5,288.153034","4,272.100061",Agricultura
3.0,,,SANTANDER,3A - Ganadería,,0,95.9315827,0.3211744029,,,,,,,,,,,,,,,,0,"2,686.084316",85.11121677,,,,,,,,,,,,,,,,"2,771.195532","2,771.195532",Agricultura
3.0,,,SANTANDER,3A1 - Fermentación entérica,,0,91.80453037,0.0,,,,,,,,,,,,,,,,0,"2,570.52685",0,,,,,,,,,,,,,,,,"2,570.52685","2,570.52685",Agricultura
3.0,a,,SANTANDER,3A1a - Total Ganado Bovino,,,87.22178974,,,,,,,,,,,,,,,,,,"2,442.210113",,,,,,,,,,,,,,,,,"2,442.210113","2,442.210113",Agricultura
3.0,a,i,SANTANDER,3A1ai - Ganado Bovino Vacas de Alta Producción,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,a,ii,SANTANDER,3A1aii - Ganado Bovino Vacas de Baja Producción,,,19.30682071,,,,,,,,,,,,,,,,,,540.5909799,,,,,,,,,,,,,,,,,540.5909799,540.5909799,Agricultura
3.0,a,iii,SANTANDER,3A1aiii - Ganado Bovino Vacas para producción de carne,,,13.88175767,,,,,,,,,,,,,,,,,,388.6892148,,,,,,,,,,,,,,,,,388.6892148,388.6892148,Agricultura
3.0,a,iv,SANTANDER,3A1aiv - Ganado Bovino Toros utilizados con fines reproductivos,,,2.371626378,,,,,,,,,,,,,,,,,,66.40553858,,,,,,,,,,,,,,,,,66.40553858,66.40553858,Agricultura
3.0,a,v,SANTANDER,3A1av - Ganado Bovino Terneros pre-destetos,,,5.21242279,,,,,,,,,,,,,,,,,,145.9478381,,,,,,,,,,,,,,,,,145.9478381,145.9478381,Agricultura
3.0,a,vi,SANTANDER,3A1avi - Ganado Bovino Terneras de remplazo,,,21.70464012,,,,,,,,,,,,,,,,,,607.7299234,,,,,,,,,,,,,,,,,607.7299234,607.7299234,Agricultura
3.0,a,vii,SANTANDER,3A1avii - Ganado Bovino Ganado de engorde,,,24.74452207,,,,,,,,,,,,,,,,,,692.8466179,,,,,,,,,,,,,,,,,692.8466179,692.8466179,Agricultura
3.0,b,,SANTANDER,3A1b - Búfalos,,,3.164992,,,,,,,,,,,,,,,,,,88.619776,,,,,,,,,,,,,,,,,88.619776,88.619776,Agricultura
3.0,c,,SANTANDER,3A1c - Ovinos,,,0.259245,,,,,,,,,,,,,,,,,,7.25886,,,,,,,,,,,,,,,,,7.25886,7.25886,Agricultura
3.0,d,,SANTANDER,3A1d - Caprinos,,,0.14746,,,,,,,,,,,,,,,,,,4.12888,,,,,,,,,,,,,,,,,4.12888,4.12888,Agricultura
3.0,e,,SANTANDER,3A1e - Camellos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,f,,SANTANDER,3A1f - Caballos,,,0.7939991363,,,,,,,,,,,,,,,,,,22.23197582,,,,,,,,,,,,,,,,,22.23197582,22.23197582,Agricultura
3.0,g,,SANTANDER,3A1g - Mulas y asnos,,,0.1431393687,,,,,,,,,,,,,,,,,,4.007902325,,,,,,,,,,,,,,,,,4.007902325,4.007902325,Agricultura
3.0,h,,SANTANDER,3A1h - Porcinos,,,0.073905126,,,,,,,,,,,,,,,,,,2.069343529,,,,,,,,,,,,,,,,,2.069343529,2.069343529,Agricultura
3.0,h,i,SANTANDER,3A1hi - Porcinos < 6 meses,,,0.007360126,,,,,,,,,,,,,,,,,,0.2060835288,,,,,,,,,,,,,,,,,0.2060835288,0.2060835288,Agricultura
3.0,h,ii,SANTANDER,3A1hii - Porcinos > 6 meses,,,0.00336,,,,,,,,,,,,,,,,,,0.09408,,,,,,,,,,,,,,,,,0.09408,0.09408,Agricultura
3.0,h,iii,SANTANDER,3A1hiii - Porcinos baja productividad,,,0.063185,,,,,,,,,,,,,,,,,,1.76918,,,,,,,,,,,,,,,,,1.76918,1.76918,Agricultura
3.0,j,,SANTANDER,3A1j - Aves,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,j,i,SANTANDER,3A1ji - Ponedoras,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,j,ii,SANTANDER,3A1jii - Pollo de engorde,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,,,SANTANDER,3A2 - Gestión de estiércol,,0,4.127052332,0.3211744029,,,,,,,,,,,,,,,,0,115.5574653,85.11121677,,,,,,,,,,,,,,,,200.6686821,200.6686821,Agricultura
3.0,a,,SANTANDER,3A2a - Total Ganado Bovino,,,0.814721693,0.0182542585,,,,,,,,,,,,,,,,,22.8122074,4.837378495,,,,,,,,,,,,,,,,27.6495859,27.6495859,Agricultura
3.0,a,i,SANTANDER,3A2ai - Ganado Bovino Vacas de Alta Producción,,,0.0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,a,ii,SANTANDER,3A2aii - Ganado Bovino Vacas de Baja Producción,,,0.21145693,0.0182542585,,,,,,,,,,,,,,,,,5.92079404,4.837378495,,,,,,,,,,,,,,,,10.75817253,10.75817253,Agricultura
3.0,a,iii,SANTANDER,3A2aiii - Ganado Bovino Vacas para producción de carne,,,0.12460822,0.0,,,,,,,,,,,,,,,,,3.48903016,0,,,,,,,,,,,,,,,,3.48903016,3.48903016,Agricultura
3.0,a,iv,SANTANDER,3A2aiv - Ganado Bovino Toros utilizados con fines reproductivos,,,0.0241316955,0.0,,,,,,,,,,,,,,,,,0.675687474,0,,,,,,,,,,,,,,,,0.675687474,0.675687474,Agricultura
3.0,a,v,SANTANDER,3A2av - Ganado Bovino Terneros pre-destetos,,,0.06244203,0.0,,,,,,,,,,,,,,,,,1.74837684,0,,,,,,,,,,,,,,,,1.74837684,1.74837684,Agricultura
3.0,a,vi,SANTANDER,3A2avi - Ganado Bovino Terneras de remplazo,,,0.19521162,0.0,,,,,,,,,,,,,,,,,5.46592536,0,,,,,,,,,,,,,,,,5.46592536,5.46592536,Agricultura
3.0,a,vii,SANTANDER,3A2avii - Ganado Bovino Ganado de engorde,,,0.1968711975,0.0,,,,,,,,,,,,,,,,,5.51239353,0,,,,,,,,,,,,,,,,5.51239353,5.51239353,Agricultura
3.0,b,,SANTANDER,3A2b - Búfalos,,,0.071387719,0.0045971043,,,,,,,,,,,,,,,,,1.998856133,1.218232649,,,,,,,,,,,,,,,,3.217088782,3.217088782,Agricultura
3.0,c,,SANTANDER,3A2c - Ovinos,,,0.0034260027,0.001370378,,,,,,,,,,,,,,,,,0.0959280754,0.363150159,,,,,,,,,,,,,,,,0.4590782344,0.4590782344,Agricultura
3.0,d,,SANTANDER,3A2d - Caprinos,,,0.002502826,0.0008489009,,,,,,,,,,,,,,,,,0.0700791272,0.2249587464,,,,,,,,,,,,,,,,0.2950378736,0.2950378736,Agricultura
3.0,e,,SANTANDER,3A2e - Camellos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,f,,SANTANDER,3A2f - Caballos,,,0.1032269349,0.01047455,,,,,,,,,,,,,,,,,2.890354177,2.775755759,,,,,,,,,,,,,,,,5.666109936,5.666109936,Agricultura
3.0,g,,SANTANDER,3A2g - Mulas y asnos,,,0.0156796762,0.0008308586,,,,,,,,,,,,,,,,,0.4390309324,0.2201775291,,,,,,,,,,,,,,,,0.6592084616,0.6592084616,Agricultura
3.0,h,,SANTANDER,3A2h - Porcinos,,,0.5746564681,0.0186807468,,,,,,,,,,,,,,,,,16.09038111,4.950397911,,,,,,,,,,,,,,,,21.04077902,21.04077902,Agricultura
3.0,h,i,SANTANDER,3A2hi - Porcinos < 6 meses,,,0.0241121586,0.0006063208,,,,,,,,,,,,,,,,,0.675140441,0.1606750017,,,,,,,,,,,,,,,,0.8358154427,0.8358154427,Agricultura
3.0,h,ii,SANTANDER,3A2hii - Porcinos > 6 meses,,,0.0151207187,0.000446025,,,,,,,,,,,,,,,,,0.4233801231,0.1181966253,,,,,,,,,,,,,,,,0.5415767483,0.5415767483,Agricultura
3.0,h,iii,SANTANDER,3A2hiii - Porcinos baja productividad,,,0.5354235909,0.0176284011,,,,,,,,,,,,,,,,,14.99186054,4.671526285,,,,,,,,,,,,,,,,19.66338683,19.66338683,Agricultura
3.0,j,,SANTANDER,3A2j - Aves,,,2.541451012,0.2661176057,,,,,,,,,,,,,,,,,71.16062835,70.52116552,,,,,,,,,,,,,,,,141.6817939,141.6817939,Agricultura
3.0,j,i,SANTANDER,3A2ji - Ponedoras,,,0.5686111887,0.0769236838,,,,,,,,,,,,,,,,,15.92111328,20.3847762,,,,,,,,,,,,,,,,36.30588948,36.30588948,Agricultura
3.0,j,ii,SANTANDER,3A2jii - Pollo de engorde,,,1.972839824,0.189193922,,,,,,,,,,,,,,,,,55.23951506,50.13638933,,,,,,,,,,,,,,,,105.3759044,105.3759044,Agricultura
3.0,,,SANTANDER,3B - Tierra,"-1,012.604761","1,992.288546",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"-1,012.604761","1,992.288546",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"-1,012.604761","1,992.288546",979.6837854,Agricultura
3.0,,,SANTANDER,3B1 - Tierras forestales,-179.9154139,965.9260926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9154139,965.9260926,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9154139,965.9260926,786.0106787,Agricultura
3.0,a,,SANTANDER,3B1a - Tierras forestales que permanecen como tales,-179.9154139,965.9260926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9154139,965.9260926,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9154139,965.9260926,786.0106787,Agricultura
3.0,a,i,SANTANDER,3B1ai - Tierras forestales que permanecen como tales(Bosque natural),0,579.5391711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,579.5391711,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,579.5391711,579.5391711,Agricultura
3.0,a,i,SANTANDER,Biomasa,0,579.4319269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,579.4319269,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,579.4319269,579.4319269,Agricultura
3.0,a,i,SANTANDER,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,i,SANTANDER,Suelos,0,0.107244175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.107244175,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.107244175,0.107244175,Agricultura
3.0,a,ii,SANTANDER,3B1aii - Tierras forestales que permanecen como tales (Stock Change),0,204.2095484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204.2095484,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204.2095484,204.2095484,Agricultura
3.0,a,ii,SANTANDER,Biomasa,0,195.9175917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,195.9175917,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,195.9175917,195.9175917,Agricultura
3.0,a,ii,SANTANDER,MOM,0,8.291956657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.291956657,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.291956657,8.291956657,Agricultura
3.0,a,ii,SANTANDER,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,iii,SANTANDER,3B1aiii - Tierras forestales que permanecen como tales (Plantaciones),-179.9154139,182.1773732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9154139,182.1773732,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9154139,182.1773732,2.261959272,Agricultura
3.0,a,iii,SANTANDER,Biomasa,-179.9154139,182.1773732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9154139,182.1773732,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9154139,182.1773732,2.261959272,Agricultura
3.0,a,iii,SANTANDER,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,iii,SANTANDER,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,,SANTANDER,3B1b - Tierras convertidas en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,i,SANTANDER,3B1bi - Tierras de cultivo convertidas en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,i,SANTANDER,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,i,SANTANDER,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,i,SANTANDER,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,ii,SANTANDER,3B1bii - Pastizales convertidos en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,ii,SANTANDER,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,ii,SANTANDER,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,ii,SANTANDER,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iii,SANTANDER,3B1biii - Humedales convertidos en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iii,SANTANDER,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iii,SANTANDER,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iii,SANTANDER,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iv,SANTANDER,3B1biv - Asentamientos convertidos en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iv,SANTANDER,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iv,SANTANDER,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iv,SANTANDER,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,v,SANTANDER,3B1bv - Otras tierras convertidas en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,v,SANTANDER,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,v,SANTANDER,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,v,SANTANDER,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,,,SANTANDER,3B2 - Tierras de cultivo,-777.2840043,270.5847549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-777.2840043,270.5847549,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-777.2840043,270.5847549,-506.6992494,Agricultura
3.0,a,,SANTANDER,3B2a - Tierras de cultivo que permanecen como tales,-777.2840043,226.9770786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-777.2840043,226.9770786,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-777.2840043,226.9770786,-550.3069257,Agricultura
3.0,a,,SANTANDER,Biomasa,-527.6274723,186.972541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-527.6274723,186.972541,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-527.6274723,186.972541,-340.6549313,Agricultura
3.0,a,,SANTANDER,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,,SANTANDER,Suelos,0,0.007973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007973,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007973,0.007973,Agricultura
3.0,a,i,SANTANDER,3B2ai - Cultivo de café,-194.2259858,165.8619599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.2259858,165.8619599,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.2259858,165.8619599,-28.36402598,Agricultura
3.0,a,i,SANTANDER,Biomasa,-194.2259858,165.8619599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.2259858,165.8619599,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.2259858,165.8619599,-28.36402598,Agricultura
